sample_id,substrate_material,coating_material,reinforcement,coating_method,electrolyte_composition,current_voltage_mode,ac_dc_mode,cooling_method,surface_preparation,reinforcement_percentage,particle_size,current_density,voltage,frequency,duty_cycle,treatment_time,temperature,pressure,spray_distance,surface_roughness,heat_treatment_temperature,heat_treatment_time,speed,num_passes,surface_hardness,corrosion_resistance,corrosion_rate,coating_thickness,porosity,pore_size,wear_resistance,experiment_id,data_source,is_demo,units,notes
S0001,Magnesium,Magnesium,Si3N4,plasma_spray,mixed_oxide,constant_voltage,DC,air,polished,10.911159838086272,5.671168602619217,58.31018242104499,92.42922177746716,1701.2910594633613,26.717190234505185,60.12003851254536,17.391961026007667,4.249577934338234,54.206534253112096,3.563896489531225,500.0,5.038557680548313,21.857640614505552,4.0,83.16984925665363,51.01890516813866,0.5143194802356235,70.92117753748303,9.472907313987147,0.46761184047961724,240.26772609352744,E001,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0446,Zirconium,Magnesium,none,PEO,mixed_oxide,constant_current,DC,oil,polished,0.0,0.0,25.991535549392395,309.57039208057034,3342.927229104921,92.8087707910019,38.47628882519812,42.01362284411093,1.7574798772376303,288.9960673350504,0.1621988949344073,200.0,6.131617677095941,23.781443637257954,4.0,114.21414432505891,21.240568538790587,0.5928689409656568,52.11240360233466,11.419830656334973,7.94303296435032,82.61591571886005,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0447,Aluminum,TiO2,ZrO2,PEO,fluoride,constant_voltage,AC,air,polished,16.483335280935677,13.897505636200638,18.665278194174938,108.73984295527218,2001.0601058829907,47.6594199454595,19.247420068161148,66.23423772998201,2.0431427289193875,82.66762724466399,2.6358310839232413,25.0,0.0,,5.0,132.28822641229533,18.547420984737844,1.3375002428526135,27.89292498982851,6.613552009766943,3.731019749101958,188.81445553738274,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0448,Tantalum,Aluminum,ZrO2,sol_gel,phosphate,constant_current,DC,water,ground,1.1269132044609445,2.3977777005738057,3.795669795238317,492.3050013251402,2392.467190707424,39.282912392591484,108.57839547265795,24.666435608959883,,270.9783697269957,1.0471737757914183,500.0,4.6228147133637085,33.3798244516743,1.0,123.44656589303239,32.23990129683597,0.5697824635750665,18.702254466480746,2.4510436438787293,13.795908851797456,126.88068091951723,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0449,Zirconium,TiO2,Si3N4,PEO,fluoride,constant_voltage,DC,furnace,sandblasted,8.169386732136502,3.8998777821309765,2.461894634534211,137.50248114491916,2624.551899774568,,103.22020586270426,44.896667900874114,3.748053835875752,226.19923457122553,3.232287813255261,150.0,2.4010091966815135,5.344019167425593,2.0,63.6950201576238,32.80484096073748,0.5055664676700369,32.67517638549995,1.944385139446581,3.7639538981927156,128.10896311055555,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0450,Aluminum,Zirconium,none,anodizing,KOH,constant_voltage,AC,air,as_received,0.0,0.0,26.37156760908575,101.18112567520251,3878.6290701113894,56.14431448810174,11.177266991700966,79.3350001698589,3.0050143544968595,223.1383863244762,3.9442660365160918,200.0,1.798137861574446,23.528152916426702,,78.46192676788371,29.44281817113123,1.2282622558817216,23.217457179524462,5.99306596714464,3.0428511862955485,40.20148253116614,E045,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0451,Tantalum,Magnesium,Al2O3,sol_gel,fluoride,constant_current,AC,water,as_received,13.930668148818437,19.049618308106425,53.117370971475104,152.52529926159167,4887.529920644655,31.87089562867759,99.72256632982489,47.88480087261618,1.5534654027120272,143.57522428561805,1.9589048928273267,250.0,3.6775399377526514,7.241744358424992,5.0,44.25769376029385,5.012103795406232,1.2464642479407781,24.03452996157263,17.20648902322324,3.2658579917603676,121.92583059993083,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0452,Tantalum,Zirconium,none,electrodeposition,mixed_oxide,constant_voltage,AC,air,polished,0.0,0.0,15.399703948798233,453.1157443614907,2221.8308131911617,24.633420222424753,16.179453345268044,47.39104856793588,3.3035250743496034,135.97704886623023,4.978041313451922,150.0,6.81934829581757,,7.0,55.36282656579567,25.402676783221594,0.3529508970146955,39.36814428646734,8.150873266450878,10.177837659122925,63.925456640765375,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0453,Aluminum,MgO,none,PEO,NaOH,constant_voltage,AC,oil,polished,0.0,0.0,34.86927484112746,102.9072638423414,1711.5750312380296,24.46957555038321,12.277617841234257,51.321582942070926,4.906535964147386,51.409871205629244,1.9369714608179696,450.0,,22.54928959106243,6.0,245.13686093216128,39.584171666620506,0.7636320785987372,35.20673295861921,10.456493569827083,1.886932365313376,127.54838099673302,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0454,Magnesium,Tantalum,SiC,plasma_spray,silicate,constant_current,AC,water,sandblasted,16.339790456170576,16.252345796838128,41.37404336110595,357.21374741908295,1867.9550323619565,49.03004811152292,92.23910317181983,27.090284071628176,1.0507781096428064,295.55121865932693,3.5784474547978316,400.0,4.452217434774822,26.049609774503438,6.0,91.55309856899544,56.29505019175819,0.5111679834341163,86.17046236176293,15.714052557182887,9.395873682131548,234.44847395732452,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0455,Zirconium,ZrO2,graphene,sol_gel,fluoride,constant_current,DC,oil,sandblasted,14.336388876990307,23.20955427039852,4.588962182580325,423.09065030756284,669.4453468759082,24.460574477330262,66.67572152137018,24.565652374586378,2.563182547813975,201.6264580932622,1.6722599700462273,150.0,5.996205165499286,17.669572943642855,4.0,97.54561865470413,13.65373618659465,1.0552324832545428,23.420432145394003,4.100942299759633,12.442494313973722,145.13979072598346,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0456,Zirconium,MgO,none,plasma_spray,silicate,constant_voltage,DC,furnace,ground,0.0,0.0,10.03292217239925,425.5405802414356,1484.6936890886136,11.676110240976291,52.67302277038667,59.02805089248205,2.72371469414957,150.58215598098136,4.575200742362174,,5.3303420006062465,20.869512720040923,7.0,57.96339269506663,32.04971247881549,0.19054630511651727,61.71223281043807,5.732756815951583,10.872893888060162,88.43005140977974,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0457,Magnesium,Tantalum,ZrO2,plasma_spray,fluoride,constant_current,DC,oil,sandblasted,17.903444575588367,0.14022530738427635,20.545330811754457,,432.2370663440311,14.42754587242365,108.94415253724252,40.724842643875064,1.250587462207111,185.94220547304465,5.192420100307668,25.0,0.0,8.057152027170439,3.0,196.13612498928532,40.747023942689786,0.8124530822711629,57.36128955559094,6.410475794970927,2.0912315677366706,274.2335246451711,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0458,Zirconium,Al2O3,TiO2,plasma_spray,mixed_oxide,constant_current,AC,oil,ground,4.983986347463332,1.6111493403616763,40.53549727476566,80.811999188806,2139.471315896236,,101.51991078779169,33.843930834005924,2.8921109494879165,60.13175852406562,2.056790413563654,500.0,0.946954808662714,19.057598639716854,7.0,233.31141824120203,71.07245509702138,0.09565382696220807,85.8970517149055,7.244066716583238,0.6539389310142413,227.38127508044954,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0459,Tantalum,TiO2,SiC,electrodeposition,silicate,constant_voltage,DC,air,ground,,2.781708776235339,26.903071621457716,274.4031918861088,836.7863465552444,16.201713998611538,11.626699227911509,17.040455294793343,3.226897663466405,93.41273882291722,1.048643516097007,250.0,0.9077753599127976,15.54818517467733,3.0,203.74511815466323,12.681061057128373,0.6642027223810103,34.94520981795346,12.04416337708658,7.866443958244765,142.1643689981419,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0460,Magnesium,Tantalum,TiO2,PEO,NaOH,constant_current,AC,air,sandblasted,13.03467340450484,2.429068656912363,44.31750902487647,151.24267262227306,1732.0337298720433,16.220358699381563,75.85003282323483,,1.2080504246832289,205.83998124085065,5.896310770184773,350.0,4.527058707320474,26.97911308152198,4.0,164.7754824755178,34.800238634732246,1.133781724617028,51.64040766177466,13.176841018632627,4.593369370059679,231.78168109127859,E046,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0461,Zirconium,Aluminum,Si3N4,sol_gel,aluminate,constant_voltage,AC,furnace,ground,19.453889682684522,,52.18827406881836,399.635404506969,3967.8887469580313,48.351017870350255,93.8107513688577,17.101376279914128,,178.565432420905,5.178299996875836,150.0,8.766223903179212,17.958047216362957,5.0,208.91124143432677,1.0,1.3622867623740942,32.194225103551865,21.574095682339525,11.177225957465534,197.66510943804934,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0462,Magnesium,Tantalum,Al2O3,sol_gel,KOH,constant_current,DC,furnace,polished,5.321503179482021,17.546706637378474,45.74396431931403,228.3463998277105,1229.63825294568,30.833523998477766,68.30641667411949,63.74890306541576,4.353569220351902,246.76870573190828,1.5467772633469192,200.0,2.0094359353866125,31.39432438822859,3.0,118.93065124522886,21.286919120878473,2.652363593765018,26.18638804323318,14.87222477340186,5.5661618629421294,77.11616183509733,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0463,Zirconium,ZrO2,none,PEO,silicate,constant_voltage,DC,oil,sandblasted,0.0,0.0,59.542585231481695,274.67697051656603,3059.473106710345,,118.04563239376165,39.82925633490777,1.901243465015202,214.68567261133427,2.2957688034374644,300.0,9.550271338190894,17.613691844373992,2.0,219.08941811775125,36.19132056032139,0.3484114856653584,72.19975824978852,18.864127660657424,4.8864908771099795,130.73269160982832,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0464,Aluminum,Aluminum,none,sol_gel,phosphate,constant_current,AC,water,sandblasted,0.0,0.0,45.50730305516733,106.74246655085591,4505.907096243064,87.43379635731335,83.89546303446805,53.91470768280226,3.336500241853839,200.3589189948468,2.14424900890915,150.0,8.730254557109124,10.195075745984388,7.0,205.67414692040003,18.441139214786734,1.5451982911171955,29.58364417932517,14.172244321255661,2.6642246391572555,114.96782163132318,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0465,Magnesium,TiO2,Si3N4,sol_gel,silicate,constant_voltage,AC,air,polished,17.280989327835826,3.7035825551966393,51.278572505439584,333.77514327409585,2834.6459351477342,44.403176137057706,16.97644646015791,31.09907004486055,3.3204788405384633,253.81642607632836,0.05,,0.5453501451845286,11.673860039384799,4.0,30.379421736390185,11.73485061589866,2.8711696478696767,18.753947543256857,13.380523442139136,9.392407266563666,156.84341533922827,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0466,Tantalum,MgO,none,electrodeposition,KOH,constant_voltage,DC,furnace,ground,0.0,0.0,50.10961514943506,142.76209481595367,968.9630638620633,48.142179150382034,27.804271379994645,25.10097830508475,4.276268940121858,67.06577638797515,3.9893371005531595,500.0,0.8076005392912188,2.766123778573826,7.0,137.31470968185374,35.182272960803985,0.510981463705362,42.08688009044277,9.835607401739779,1.1164129908904215,115.16808314111265,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0467,Magnesium,MgO,graphene,anodizing,aluminate,constant_current,DC,furnace,as_received,10.311981271135313,8.902307882483095,44.08567997452275,389.49283045746853,1723.8309698297717,41.88466051142347,100.01824643793813,49.67022005427158,3.8295258405418555,222.7216991078213,6.790232776819856,200.0,2.7428819786875938,22.056833613435494,3.0,88.21564673742975,1.0,2.132076361885857,38.47397245904476,18.443114253606055,10.99542612875854,127.91038849038183,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0468,Zirconium,Zirconium,Al2O3,plasma_spray,phosphate,constant_current,AC,air,as_received,19.822013321042988,0.37418404936131633,48.306307182697545,85.58441127394684,2951.8460359203305,13.218619914665899,119.62701741159451,60.215150172019335,4.2825939504722506,228.89767832225385,6.8576247412460525,350.0,1.1453904770817278,33.40435447211255,7.0,48.97124160089301,56.19165894783192,0.20448947319422542,78.80746146908295,13.426310515428892,2.1431735274478627,254.27446956039142,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0469,Magnesium,TiO2,Si3N4,sol_gel,NaOH,constant_voltage,DC,oil,as_received,0.7367475679798494,7.0506860822920965,56.1463104441772,537.9472961406617,2533.0556987992677,34.89198133665023,16.309015690324813,27.707064171434524,3.3134665534279955,118.79088742000275,5.6267638006232605,500.0,6.610445710608518,30.995356565885235,5.0,216.16312940451047,3.0656143491864345,2.6144813433088334,34.43953051799585,26.27199517894167,14.947657441249438,112.78168629049003,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0470,Tantalum,Magnesium,none,PEO,KOH,constant_voltage,DC,oil,sandblasted,0.0,0.0,29.037235333051264,392.26348929290583,743.0991813845189,20.427244917018648,16.537871552180565,43.363331583116675,2.522557222312973,98.91240912184861,2.456884291946657,500.0,0.9557135067717815,18.073789187200383,6.0,31.748930546246907,30.09701502538332,0.3654455290348335,47.51417716164738,10.476515493484436,9.988152236626288,68.74747197906771,E047,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0471,Zirconium,Zirconium,ZrO2,sol_gel,mixed_oxide,constant_voltage,AC,water,polished,10.489636332746443,6.892426103691667,38.65893441084007,140.8647839059631,2233.9817234528446,18.701478051285434,92.7895112264776,43.90257306894072,2.2710493459088363,103.4631188639998,5.068485789887418,25.0,0.0,8.648693850635976,6.0,190.63597045217927,7.012484654810386,1.6308213189582141,24.302043171144255,13.949760834119314,4.897616185248989,140.15092208839187,E048,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0472,Tantalum,Tantalum,graphene,sol_gel,NaOH,constant_current,DC,furnace,as_received,,20.306160322030262,31.38144357279359,57.047322730927895,2715.333474551242,57.67323369959296,12.40074239740205,29.038644690165082,,99.53521585799855,2.9340993137115103,25.0,0.0,34.675893288600655,2.0,247.40226661938095,24.37346536158556,1.0526900928324165,21.12634669549317,11.392135534177278,1.1999273544467814,177.77587295591698,E048,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0473,Aluminum,Tantalum,TiO2,electrodeposition,aluminate,constant_voltage,DC,air,polished,7.427990021279151,19.010163619972552,51.211182244332306,217.23144610260937,1336.6635722878623,18.39501290565279,12.884413347457459,51.72821400638852,2.38276894059121,180.94554772589865,1.2683556960060078,500.0,8.871475216733492,3.2144603277576675,6.0,136.04434867537185,45.729655639525014,0.5690205620843465,41.051765972694696,8.877338408482666,5.059084647457559,160.53876603639853,E048,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0474,Aluminum,Tantalum,SiC,anodizing,KOH,constant_voltage,DC,water,ground,8.501656498531311,17.404023158795404,26.45021656941893,126.40663202610371,3062.2275766992598,18.749162522597405,107.21389554611119,24.485819640810544,1.0818916346919665,83.90657784145712,3.655288022065389,500.0,9.133079335762174,16.569686282897266,7.0,111.67291658711562,41.18224857406963,1.0313511835842106,27.243323886930153,8.68737122974504,2.4915244586630547,160.51743298748403,E048,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0475,Zirconium,Aluminum,ZrO2,plasma_spray,NaOH,constant_current,AC,air,as_received,3.7747906216778415,3.5181767088810187,49.363879497539244,159.20566655977296,350.8004974260492,50.84366575964463,97.05172841662186,48.133696265707705,2.407812669514252,214.8214653548376,1.2893902037392633,200.0,6.327785306207676,34.40799055297409,5.0,163.28324998443696,54.24554191167694,0.19344115644698046,89.5428733980409,12.47204872778027,2.696418975205725,173.03955182119532,E048,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
